# host_unix_ns,fpga_counter_us
1786644736340570500,104763454
1786644737796540500,106202531
1786644739242936500,107677176
1786644740583450500,108983380
1786644741944437000,110364093
1786644743354389000,111786772
1786644744798291500,113221670
1786644746107934500,114568936
1786644747133042500,115598849
1786644748103340500,116560506
1786644749073181000,117539550
1786644750128703000,118600278
1786644751143192000,119611497
1786644752133531000,120608994
1786644753138709000,121599439
1786644754118778500,122579240
1786644755123522500,123589387
1786644756139076000,124599053
1786644757219017000,125679135
1786644758230326000,126699431
1786644759223400500,127689273
1786644760223988000,128679375
1786644761233138000,129689389
1786644762233384000,130700518
1786644763222947000,131689267
1786644764250283500,132729380
1786644765283827000,133749585
1786644766318510000,134779282
1786644767303751000,135779357
1786644768328956000,136788955
1786644769343650000,137809147
1786644770357937500,138819327
1786644771374113000,139869333
1786644772413884500,140879234
1786644773435843000,141899719
1786644774485516500,142940615
1786644775518297500,143990965
1786644776538183500,144999308
1786644777543374000,145999282
1786644778616309000,147089504
1786644779613687500,148079116
1786644780623724000,149089101
1786644781619722500,150078544
1786644782618602000,151089374
1786644783629025500,152089059
1786644784643494500,153099151
1786644785663233500,154139155
1786644786683495000,155149027
1786644787683981500,156158802
1786644788688683000,157159090
1786644789698735500,158159430
1786644790708386500,159179259
1786644791707681500,160178513
1786644792733353500,161234797
1786644793773093000,162229001
1786644794774231000,163239813
1786644795793390000,164248990
1786644796773293000,165239361
1786644797773135000,166239142
1786644798759672000,167229216
1786644799758021000,168218954
1786644800748327500,169218816
1786644801758243000,170219110
1786644802788411500,171259165
1786644803808335500,172268999
1786644804813830000,173279241
1786644805838656500,174309214
1786644806879908500,175298980
1786644807938292500,176399213
1786644808968301000,177418709
1786644809988337500,178449021
1786644810993293000,179448834
1786644811993215000,180459082
1786644812968495000,181428996
1786644814003454500,182439375
1786644815048535500,183518810
1786644816044453000,184519281
1786644817038444000,185499437
1786644818053360500,186518980
1786644819058549000,187520109
1786644820093840500,188559242
1786644821123870500,189559349
1786644822138174000,190608986
1786644823133471000,191598853
1786644824149324500,192611396
1786644825153332000,193619380
1786644826158322500,194619231
1786644827164258000,195621622
1786644828199174500,196651608
1786644829238698000,197715872
1786644830263235500,198719785
1786644831263194500,199729011
1786644832310007000,200741796
1786644833779688500,202067953
1786644835953059500,204379427
1786644836998106000,205459830
1786644838003684500,206469089
1786644839043880000,207509754
1786644840088900500,208558938
1786644841103578500,209569130
1786644842118111500,210579398
1786644843163406500,211618962
1786644844193807000,212649012
1786644845218240500,213689082
