# host_unix_ns,fpga_counter_us
1786046822998186000,426187897
1786046824011973500,427197979
1786046825018296500,428197485
1786046826027050000,429217540
1786046827017147500,430207459
1786046828277710500,431208169
1786046829528052500,432717855
1786046830522415000,433708113
1786046831527515000,434717526
1786046832551981000,435737980
1786046833573185000,436758345
1786046834597672000,437787515
1786046835624564500,438816931
1786046836616912000,439807605
1786046837622213500,440817601
1786046838637274000,441828194
1786046839672223000,442857853
1786046840718234000,443907556
1786046841732712000,444917874
1786046842801608000,445987397
1786046843812104000,447007506
1786046844817871000,447998415
1786046845827004000,449017365
1786046846843866500,450027888
1786046847867723500,451057448
1786046848891870000,452077738
1786046849952536000,453139579
1786046850971989500,454157786
1786046852002539500,455177217
1786046853044503000,456227921
1786046854082289000,457267911
1786046855132320500,458317701
1786046856152397000,459337705
1786046857167577000,460357678
1786046858173935500,461367299
1786046859177245000,462367255
1786046860207863000,463387770
1786046861247915000,464437908
1786046862257167500,465447532
1786046863262213500,466437477
1786046864317506500,467507822
1786046865352285500,468537373
1786046866371854000,469558235
1786046867372119000,470557212
1786046868422497000,471607421
1786046869477471000,472657604
1786046870521528000,473697688
1786046871552028500,474737558
1786046872582801000,475767470
1786046873602265000,476787574
1786046874597081000,477777596
1786046875622446000,478807313
1786046876652861500,479827637
1786046877677397500,480876926
1786046878712206500,481897896
1786046879737702000,482927640
1786046880754517000,483937494
1786046881782425500,484967581
1786046883306851500,486147934
1786046885300246000,488495485
1786046886341700000,489527616
1786046887337092000,490527340
1786046888317482500,491507855
1786046889312370000,492497117
1786046890332797000,493508124
1786046891382511000,494567633
1786046892443764500,495642311
1786046893467445500,496657673
1786046894483796000,497667946
1786046895539764000,498727850
1786046896562379500,499747404
1786046897572379500,500757674
1786046898578574500,501777165
1786046899596976000,502790402
1786046900612867000,503807274
1786046901602795000,504787768
1786046902632311500,505817749
1786046903657994000,506847658
1786046904666979500,507847671
1786046905678087500,508867503
1786046906707553000,509881624
1786046907742003000,510927412
1786046908763370000,511948003
1786046909787197500,512967923
1786046910801947000,513997503
1786046911786812500,514967562
1786046912797592000,515977929
1786046913837220500,516997293
1786046914857031500,518047507
1786046915878083000,519067445
1786046916897188500,520087421
1786046917887115000,521077691
1786046918862180500,522066733
1786046919867398000,523057205
1786046920878354500,524047798
1786046921902163000,525097439
1786046922902403000,526097623
1786046923892077500,527087275
1786046924897087000,528087214
1786046925917182000,529107652
1786046926927191000,530117396
1786046927977010500,531137568
1786046929037151000,532228227
1786046930047167500,533227490
1786046931038616500,534226928
1786046932067275500,535257385
1786046933052305000,536236931
1786046934032232500,537227220
1786046935024426000,538197160
1786046936062476000,539247453
1786046937067490500,540247977
1786046938062664000,541258443
1786046939082501500,542257240
1786046940084167000,543267185
1786046941112286500,544287714
1786046942169208000,545320644
1786046943217281500,546407268
1786046944242787000,547407691
1786046945277265500,548457631
1786046946297426500,549487286
1786046947297249000,550487794
1786046948312673500,551497478
1786046949365768500,552527418
1786046950393372500,553586993
1786046951367767500,554557290
1786046952356679500,555547145
1786046953352788500,556537324
1786046954357342000,557537224
1786046955347395000,558537016
1786046956357146500,559538481
1786046957432328000,560627200
1786046958432198500,561617311
1786046959432132500,562617707
1786046960432161000,563627410
1786046961417095000,564607651
1786046962402256000,565597369
1786046963376915500,566556653
1786046964407264500,567596931
1786046965417208500,568607406
1786046966416888500,569597450
1786046967433213000,570627656
1786046968462540000,571657516
1786046969482547000,572667266
1786046970492467500,573686754
1786046971537446000,574737220
1786046972560158500,575746901
1786046973567787500,576757391
1786046974592149500,577778440
1786046975607295000,578798354
1786046976602520000,579786907
1786046977619834000,580797215
1786046978672608000,581856967
1786046979652244000,582836797
1786046980631990000,583827423
1786046981602279500,584796993
1786046982562509000,585757631
1786046983527292500,586717030
1786046984522242000,587706568
1786046985572962000,588756715
1786046986552347500,589746880
1786046987537614000,590726765
1786046988548642000,591737382
1786046989558014500,592727122
1786046990548621000,593736878
1786046991568947000,594757718
1786046992613064500,595837288
1786046993683093000,596867756
1786046994703074500,597887713
1786046995743242000,598927844
1786046996757719500,599947057
