# host_unix_ns,fpga_counter_us
1786573373063833000,136589472
1786573374042008500,137570057
1786573375045935000,138570048
1786573376091283000,139620851
1786573377084909500,140620062
1786573378053147000,141599693
1786573379071082000,142589986
1786573380093068000,143629884
1786573381108581000,144649235
1786573382122986500,145650491
1786573383162583500,146719274
1786573384188342000,147722196
1786573385213274500,148739505
1786573386223728500,149759766
1786573387218320500,150739648
1786573388218201500,151750200
1786573389233002000,152750077
1786573390287749500,153839751
1786573391317867000,154829975
1786573392344554500,155870772
1786573393362955500,156890114
1786573394373893000,157900053
1786573395397872000,158929955
1786573396408717000,159929445
1786573397437303500,160989881
1786573398487765500,162019727
1786573399467560000,162991997
1786573400463783000,163979575
1786573401467626500,164999942
1786573402493866500,166019867
1786573403503904500,167029881
1786573404543357500,168092475
1786573405587732500,169109830
1786573406598175000,170139205
1786573407572873500,171109515
1786573408552819500,172080150
1786573409547827500,173070105
1786573410567499500,174090946
1786573411614137000,175119112
1786573412664017500,176190937
1786573413677764000,177199311
1786573414678545000,178199820
1786573415683375000,179219394
1786573416667896000,180199917
1786573417666645500,181200264
1786573418688966000,182189600
1786573419703979500,183229582
1786573420697949000,184229915
1786573421703059000,185239523
1786573422709336500,186249188
1786573423708701500,187239624
1786573424717800500,188240147
1786573425758043000,189259516
1786573426802836000,190319695
1786573427828896000,191359432
1786573428833126500,192359633
1786573429842857500,193369988
1786573430868320000,194400824
1786573431858073000,195389209
1786573432897921500,196399538
1786573433927729500,197449071
1786573434933339500,198459811
1786573435952823000,199470695
1786573436969520000,200489923
1786573437972629000,201500063
1786573438992830000,202519215
1786573439985542500,203490129
1786573441018486000,204549765
1786573442028285500,205559701
1786573443039289000,206562080
1786573444048566000,207569940
1786573445053152500,208590048
1786573446052731000,209589359
1786573447089019500,210581048
1786573448149385500,211679894
1786573449159350000,212680439
1786573450177893500,213709138
1786573451188606000,214729453
1786573452215837500,215739147
1786573453203004000,216742437
1786573454193254000,217720581
1786573455218213000,218740282
1786573456238610500,219769035
1786573457243110500,220769077
1786573458263872000,221791733
1786573459272810500,222809606
1786573460263151000,223799377
1786573461263272500,224799826
1786573462242803000,225779367
1786573463263267000,226790759
1786573464277699500,227799881
1786573465263572000,228778980
1786573466273485500,229809088
1786573467273600500,230809069
1786573468282996000,231801136
1786573469298000500,232830132
1786573470317732500,233838932
1786573471338523000,234860371
1786573472367875500,235891414
1786573473378227500,236899564
1786573474378623000,237909917
1786573475393143000,238919408
1786573476458877500,239989738
1786573477478579000,241010227
1786573478487973000,242009100
1786573479498095000,243030445
1786573480517649500,244039488
1786573481508507500,245039160
1786573482548030500,246069793
1786573483598062000,247119206
1786573484593654500,248119527
1786573485623064500,249149186
1786573486622917500,250149122
1786573487633302000,251159258
1786573488653232000,252180077
1786573489665578500,253199852
1786573490738551000,254260367
1786573491773950000,255309489
1786573492773295000,256299490
1786573493782941500,257299863
1786573494784739000,258319849
1786573495783240000,259299523
1786573496779031000,260299270
1786573497808251000,261339377
1786573498800428500,262339213
1786573499788452000,263309978
1786573500778448000,264298918
1786573501783217500,265319438
1786573502813049500,266319562
1786573503818822500,267349501
1786573504883733500,268419874
1786573505893734000,269409115
1786573506913366000,270429769
1786573507923082500,271463437
1786573508923966000,272449213
1786573509948009000,273479410
1786573510953031500,274470243
1786573511977019000,275509408
1786573512988073000,276519586
1786573513978616000,277499337
1786573514964019000,278500197
1786573515958980500,279489294
1786573516959078000,280479342
1786573517968195500,281489341
1786573519024280000,282579803
1786573520068745000,283600452
1786573521053295000,284580507
1786573522056443500,285579673
1786573523068425000,286600204
1786573524058786500,287590317
1786573525043122500,288580172
1786573526079551000,289649876
1786573527118368500,290650322
1786573528103264500,291648878
1786573529108623000,292639234
1786573530103141000,293629084
1786573531083723500,294609182
1786573532099238500,295629293
1786573533098465000,296609909
1786573534118820500,297649598
1786573535143129500,298659637
1786573536153812000,299679873
1786573537164687500,300688698
