# host_unix_ns,fpga_counter_us
1786472507873853500,272472634
1786472508892703000,273462622
1786472509938797500,274503253
1786472510987503500,275562708
1786472512023240500,276592364
1786472513059403500,277632902
1786472514124827000,278662354
1786472515183896500,279757440
1786472516213585000,280791091
1786472517228046500,281801855
1786472518237239000,282812487
1786472519238330500,283822686
1786472520251937000,284832917
1786472521287749000,285831395
1786472522322521500,286902040
1786472523347480500,287911622
1786472524382903000,288961885
1786472525412797000,289983990
1786472526464220000,291031722
1786472527504794500,292071728
1786472528559289000,293101710
1786472530333273500,294895949
1786472531409503000,295983946
1786472532443308500,297013371
1786472533463359500,298045001
1786472534477706500,299051398
1786472535497547000,300081499
1786472536526254000,301081604
1786472537557671000,302133930
1786472538563642500,303138928
1786472539568102500,304141590
1786472540582365500,305152099
1786472541607159000,306184504
1786472542607052000,307181833
1786472543597751500,308181723
1786472544656521500,309211858
1786472545677377000,310254596
1786472546697280000,311272815
1786472547717270500,312301902
1786472548717984000,313292320
1786472549747696000,314314882
1786472550807466000,315351598
1786472551866989000,316432043
1786472552887245500,317462442
1786472553937414500,318529356
1786472554947783500,319522901
1786472555954547000,320531655
1786472556947733000,321522350
1786472557994906500,322541652
1786472559044272500,323621843
1786472560058273500,324631964
1786472561088282500,325651730
1786472562082204000,326671403
1786472563088170000,327671832
1786472564077990500,328651803
1786472565116631000,329671791
1786472566163455000,330741759
1786472567184057000,331762834
1786472568187050000,332771758
1786472569198522500,333778467
1786472570203132500,334771833
1786472571228366500,335802559
1786472572268905000,336821628
1786472573283007000,337861392
1786472574307488500,338885596
1786472575352667000,339931648
1786472576378026500,340952251
1786472577402693000,341981942
1786472578427778000,343001515
1786472579455348500,344022021
1786472580468109500,345051209
1786472581492151500,346071494
1786472582522817000,347102126
1786472583557860000,348131472
1786472584588138500,349162451
1786472585623599000,350191630
1786472586678933500,351232313
1786472587737637000,352312948
1786472588774450500,353352856
1786472589792992000,354371874
1786472590807124500,355381698
1786472591828181000,356402388
1786472592892010500,357467287
1786472593912305500,358481575
1786472594949676000,359511483
1786472595967326500,360541742
1786472596983123000,361571649
1786472597982063500,362561739
1786472598986938500,363551878
1786472600002738000,364591685
1786472601037236500,365573117
1786472602078517000,366661588
1786472603090605500,367672080
1786472604085399000,368661810
1786472605120055000,369693510
1786472606144416500,370722255
1786472607179053000,371751582
1786472608213055500,372783367
1786472609243353500,373821893
1786472610272673500,374842116
1786472611298151500,375872843
1786472612323045000,376901299
1786472614033822000,378595821
1786472615267802000,379844119
1786472616303618000,380876032
1786472617366778000,381976689
1786472618417901500,382992524
1786472619442424500,384023137
1786472620448843500,385023834
1786472621481849000,386051767
1786472622507446500,387084395
1786472623527333500,388091970
1786472624572522500,389161310
1786472625608163500,390191512
1786472626617529500,391192034
1786472627667287000,392241829
1786472628694531500,393271370
1786472629717941500,394294698
1786472630753674500,395324192
1786472631862954500,396444345
1786472632911384000,397484093
1786472633947087500,398522345
1786472634956767000,399534994
1786472635968702000,400541348
1786472636997883500,401571569
1786472638022062500,402592255
1786472639072112000,403640657
1786472640103472500,404672597
1786472641127508500,405701323
1786472642151216500,406722720
1786472643156669000,407731418
1786472644167264000,408741754
1786472645177283000,409751207
1786472646227136500,410791101
1786472647262205000,411841781
1786472648317785000,412892863
1786472649327891000,413912094
1786472650341747500,414921541
1786472651342179000,415911874
1786472652376771500,416952443
1786472653452815000,418031840
1786472654467609500,419042202
1786472655492940000,420081437
1786472656507840000,421091260
1786472657511548500,422082149
1786472658516521500,423092256
1786472659511858500,424091480
1786472660582595000,425161586
1786472661593390500,426171268
1786472662616807500,427193764
1786472663631691000,428204334
1786472664643118500,429211468
1786472665657757000,430231051
1786472666668363500,431243162
1786472667712655500,432292505
1786472668742365500,433312725
1786472669762695000,434341300
1786472670796912000,435382272
1786472671812107500,436371847
1786472672837295000,437401358
1786472673831735000,438401237
1786472674917873000,439493664
1786472675957678000,440532941
1786472676987779500,441553520
1786472678029021000,442602618
1786472679058103500,443632260
1786472680082204000,444651872
1786472681071798000,445641631
1786472682141841500,446711771
1786472683162053500,447742137
1786472684181730500,448752578
1786472685192351000,449781597
1786472686197231000,450773570
1786472687223168000,451791455
1786472688231161500,452802035
1786472689280061500,453861613
1786472690296792000,454871846
1786472691337529000,455914224
1786472692378040500,456951050
1786472693406836500,457991364
1786472694416746500,458991929
1786472695462465500,460041274
1786472696507628500,461081494
1786472697546933500,462121369
1786472698572598500,463151827
1786472699566740000,464143269
1786472700561878000,465132364
1786472701567130500,466141967
1786472702596644000,467162317
1786472703647034000,468221332
1786472704681571000,469251548
1786472705712358500,470272049
1786472706744293500,471312174
1786472707785501000,472360840
1786472708829458000,473403008
1786472709869405000,474434012
1786472710918122500,475492362
1786472711957435500,476530646
1786472712983791000,477562001
1786472714014944000,478592372
1786472715037706500,479621418
1786472716047563000,480622142
1786472717072394000,481641441
1786472718136725500,482713086
1786472719162032500,483731047
1786472720187395500,484762194
1786472721203396000,485782241
1786472722223582000,486804889
1786472723248344500,487823669
1786472724303400000,488851867
1786472725357786000,489933528
1786472726403135000,490982294
1786472727437897500,492011398
1786472728464354000,493031381
1786472729466503000,494031253
1786472730486265500,495060998
1786472731532433000,496091305
1786472732597153000,497171378
1786472733623368500,498203342
1786472734638544000,499211610
1786472735661589500,500241156
1786472736687793500,501260724
1786472737716798000,502291138
1786472738763187500,503331271
1786472739811931000,504389166
1786472740827202500,505401716
1786472741857027000,506430950
1786472742886563000,507461952
1786472743896811500,508473116
1786472744933397500,509512973
1786472746004230000,510551449
1786472747041559500,511621249
1786472748071699000,512641420
1786472749106582500,513681534
1786472750103233500,514681262
1786472751086438000,515661143
1786472752097460000,516673333
1786472753151352500,517680965
1786472754213791500,518793052
1786472755247175000,519821764
1786472756251186500,520820896
1786472757292516500,521872331
1786472758306430500,522891426
1786472759316861500,523901074
1786472760359001000,524971280
1786472761426340000,526001164
1786472762451739000,527041229
1786472763450974500,528021183
1786472764462580000,529041524
1786472765506211500,530071948
1786472766551191000,531121041
1786472767612263500,532201170
1786472768626407500,533210965
1786472769616251000,534201118
1786472770600424500,535181973
1786472771606210500,536181254
1786472772626035000,537192114
1786472773667278500,538242086
1786472774711878000,539321164
1786472775762554000,540341326
1786472776796493000,541361217
1786472777801940000,542371127
1786472778791454500,543370932
1786472779812194500,544391451
1786472780822295000,545400853
1786472781892414500,546502310
1786472782945817000,547511399
1786472783973375000,548550964
1786472784991661500,549581148
1786472786006598500,550581382
1786472787011637000,551590984
1786472788017368000,552591855
1786472789036693500,553651102
1786472790076788000,554661051
1786472791106855000,555681243
1786472792116240500,556692012
1786472793122490000,557700668
1786472794136603500,558713295
1786472795158975000,559741179
1786472796196300000,560800999
1786472797230874000,561791138
1786472798230907500,562801506
1786472799256394000,563832178
1786472800251204500,564831192
1786472801247035000,565821781
1786472802276554000,566851999
1786472803300562500,567880492
